,Unnamed: 0,matched_tickers,week,vader_score,vader_score_avg
625,231,GME,3,0.11259,0.22416983018443545
626,232,GM,3,-0.0026,0.25412947530864194
627,232,GOOGL,3,-0.0026,0.32690003174603177
628,232,GME,3,-0.0026,0.22416983018443545
629,233,GM,3,0.4939,0.25412947530864194
630,233,GOOGL,3,0.4939,0.32690003174603177
631,234,GM,2,-0.9803,0.2211135585308581
632,234,GS,2,-0.9803,0.10765
633,235,GM,2,0.5041,0.2211135585308581
634,235,INO,2,0.5041,0.03747559523809523
635,235,GME,2,0.5041,0.3734811962922003
636,236,GM,3,0.8338,0.25412947530864194
637,236,INO,3,0.8338,0.2726138888888889
638,236,GME,3,0.8338,0.22416983018443545
639,237,GM,2,0.8933,0.2211135585308581
640,237,INO,2,0.8933,0.03747559523809523
641,237,SQ,2,0.8933,0.12441635642135641
642,237,GME,2,0.8933,0.3734811962922003
643,238,GM,1,0.0,0.317255156449553
644,238,KO,1,0.0,0.1971351515151515
645,238,GME,1,0.0,0.26132256371814094
646,239,GM,0,0.1406,0.23574052192982456
647,239,MGM,0,0.1406,-0.2241888888888889
648,239,DKNG,0,0.1406,0.14716228956228958
649,240,GM,1,0.28735,0.317255156449553
650,240,MGM,1,0.28735,0.27185
651,240,DKNG,1,0.28735,0.33911448979591835
652,241,GM,1,0.17575,0.317255156449553
653,241,MGM,1,0.17575,0.27185
654,241,INO,1,0.17575,0.16264783333333335
655,241,DKNG,1,0.17575,0.33911448979591835
656,242,GM,1,0.1036,0.317255156449553
657,242,MGM,1,0.1036,0.27185
658,242,INO,1,0.1036,0.16264783333333335
659,242,GME,1,0.1036,0.26132256371814094
660,243,GM,2,0.0,0.2211135585308581
661,243,MGM,2,0.0,-0.09868809523809524
662,243,INO,2,0.0,0.03747559523809523
663,244,GM,2,0.7622,0.2211135585308581
664,244,MGM,2,0.7622,-0.09868809523809524
665,244,KO,2,0.7622,0.25656666666666667
666,245,GM,2,-0.9104,0.2211135585308581
667,245,MGM,2,-0.9104,-0.09868809523809524
668,245,SQ,2,-0.9104,0.12441635642135641
669,245,AMC,2,-0.9104,0.15133923076923078
670,246,GM,0,-0.3065,0.23574052192982456
671,246,MGM,0,-0.3065,-0.2241888888888889
672,247,GM,1,0.247,0.317255156449553
673,247,MGM,1,0.247,0.27185
674,248,GM,2,0.3541714285714286,0.2211135585308581
675,248,MGM,2,0.3541714285714286,-0.09868809523809524
676,249,GM,0,0.7269,0.23574052192982456
677,249,MSFT,0,0.7269,0.29681206093289425
678,249,GME,0,0.7269,0.3639096666666667
679,250,GM,1,0.5927,0.317255156449553
680,250,MSFT,1,0.5927,0.3104508090261114
681,250,GME,1,0.5927,0.26132256371814094
682,251,GM,2,0.9769,0.2211135585308581
683,251,MSFT,2,0.9769,0.4138987287840037
684,251,GOOGL,2,0.9769,0.4473820352170352
685,251,GME,2,0.9769,0.3734811962922003
686,252,GM,1,0.9428,0.317255156449553
687,252,MSFT,1,0.9428,0.3104508090261114
688,252,PYPL,1,0.9428,0.1938610119047619
689,252,NFLX,1,0.9428,0.250915625
690,253,GM,0,-0.7847,0.23574052192982456
691,253,MSFT,0,-0.7847,0.29681206093289425
692,253,ZM,0,-0.7847,0.20339273809523808
693,254,GM,1,0.8873,0.317255156449553
694,254,NKE,1,0.8873,0.022935714285714285
695,254,GME,1,0.8873,0.26132256371814094
696,255,GM,3,0.5543,0.25412947530864194
697,255,NKE,3,0.5543,0.10244897959183676
698,255,GME,3,0.5543,0.22416983018443545
699,256,GM,0,0.9151,0.23574052192982456
700,256,NVDA,0,0.9151,0.380986447368421
701,256,GME,0,0.9151,0.3639096666666667
702,257,GM,3,0.889,0.25412947530864194
703,257,NVDA,3,0.889,0.25299053273809524
704,257,GME,3,0.889,0.22416983018443545
705,258,GM,3,-0.5984,0.25412947530864194
706,258,NVDA,3,-0.5984,0.25299053273809524
707,258,SQ,3,-0.5984,0.03207113071895425
708,258,GME,3,-0.5984,0.22416983018443545
709,259,GM,3,-0.8087,0.25412947530864194
710,259,NVDA,3,-0.8087,0.25299053273809524
711,259,SQ,3,-0.8087,0.03207113071895425
712,260,GM,1,0.4779,0.317255156449553
713,260,OXY,1,0.4779,0.5143554545454545
714,260,AMC,1,0.4779,0.1868375
715,260,GME,1,0.4779,0.26132256371814094
716,261,GM,0,0.7684,0.23574052192982456
717,261,PLTR,0,0.7684,0.326116173245614
718,261,AMC,0,0.7684,0.20760277777777777
719,261,GME,0,0.7684,0.3639096666666667
720,262,GM,0,0.5747,0.23574052192982456
721,262,PLTR,0,0.5747,0.326116173245614
722,262,GME,0,0.5747,0.3639096666666667
723,263,GM,0,0.3612,0.23574052192982456
724,263,PLTR,0,0.3612,0.326116173245614
725,263,SQ,0,0.3612,0.30888816922249124
726,263,GME,0,0.3612,0.3639096666666667
727,264,GM,3,0.0,0.25412947530864194
728,264,PLTR,3,0.0,0.27103875
729,264,TLRY,3,0.0,0.19943406593406593
730,264,GME,3,0.0,0.22416983018443545
731,265,GM,3,0.9403,0.25412947530864194
732,265,PLTR,3,0.9403,0.27103875
733,266,GM,0,0.6705,0.23574052192982456
734,266,SQ,0,0.6705,0.30888816922249124
735,266,AMC,0,0.6705,0.20760277777777777
736,266,GME,0,0.6705,0.3639096666666667
737,267,GM,1,-0.9716,0.317255156449553
738,267,SQ,1,-0.9716,-0.012329933333333338
739,267,AMC,1,-0.9716,0.1868375
740,267,GME,1,-0.9716,0.26132256371814094
741,268,GM,2,0.5339,0.2211135585308581
742,268,SQ,2,0.5339,0.12441635642135641
743,268,AMC,2,0.5339,0.15133923076923078
744,268,GME,2,0.5339,0.3734811962922003
745,269,GM,0,0.4942,0.23574052192982456
746,269,SQ,0,0.4942,0.30888816922249124
747,269,GME,0,0.4942,0.3639096666666667
748,270,GM,1,-0.6893,0.317255156449553
749,270,SQ,1,-0.6893,-0.012329933333333338
750,270,GME,1,-0.6893,0.26132256371814094
751,271,GM,2,0.2612363636363636,0.2211135585308581
752,271,SQ,2,0.2612363636363636,0.12441635642135641
753,271,GME,2,0.2612363636363636,0.3734811962922003
754,272,GM,3,0.2036111111111111,0.25412947530864194
755,272,SQ,3,0.2036111111111111,0.03207113071895425
756,272,GME,3,0.2036111111111111,0.22416983018443545
757,273,GM,0,-0.4929,0.23574052192982456
758,273,SQ,0,-0.4929,0.30888816922249124
759,273,KO,0,-0.4929,0.4289691358024691
760,273,GME,0,-0.4929,0.3639096666666667
761,274,GM,3,0.1779,0.25412947530864194
762,274,SQ,3,0.1779,0.03207113071895425
763,275,GM,1,0.3612,0.317255156449553
764,275,TWTR,1,0.3612,0.14330809523809523
765,275,GME,1,0.3612,0.26132256371814094
766,276,GM,0,-0.9461,0.23574052192982456
767,276,UBER,0,-0.9461,-0.01718000000000001
768,276,GME,0,-0.9461,0.3639096666666667
769,277,GM,1,0.6997,0.317255156449553
770,277,XOM,1,0.6997,0.4799573275862069
771,277,AMC,1,0.6997,0.1868375
772,277,GME,1,0.6997,0.26132256371814094
773,278,GM,3,-0.0636,0.25412947530864194
774,278,ZM,3,-0.0636,0.28390714285714286
775,278,KO,3,-0.0636,0.18623882352941176
776,279,GM,0,0.264878947368421,0.23574052192982456
777,280,GM,1,0.0820833333333333,0.317255156449553
778,281,GM,2,0.5110333333333333,0.2211135585308581
779,282,GM,3,0.2549599999999999,0.25412947530864194
780,283,GME,2,0.6124,0.3734811962922003
781,283,GM,2,0.6124,0.2211135585308581
782,283,TWTR,2,0.6124,0.12024400000000002
783,283,AMC,2,0.6124,0.15133923076923078
784,283,MULN,2,0.6124,0.09669000000000001
785,284,GME,0,0.2885,0.3639096666666667
786,285,GME,1,-0.32055,0.26132256371814094
787,286,GME,2,0.365025,0.3734811962922003
788,287,GME,3,0.1192894736842105,0.22416983018443545
789,288,GNUS,2,0.5574,0.5574
790,289,GOOGL,0,-0.4767,0.29424224203194793
791,289,AAL,0,-0.4767,0.1734625
792,290,GOOGL,0,0.3048785714285714,0.29424224203194793
793,290,AAPL,0,0.3048785714285714,0.29976146260156955
794,291,GOOGL,1,0.3404,0.1758126281672089
795,291,AAPL,1,0.3404,0.203213280262937
796,292,GOOGL,2,0.3384,0.4473820352170352
797,292,AAPL,2,0.3384,0.4131706984115761
798,293,GOOGL,3,0.1203416666666666,0.32690003174603177
799,293,AAPL,3,0.1203416666666666,0.34326895218826814
800,294,GOOGL,0,0.7096,0.29424224203194793
801,294,DIS,0,0.7096,0.22575454545454543
802,294,AAPL,0,0.7096,0.29976146260156955
803,295,GOOGL,3,0.8109500000000001,0.32690003174603177
804,295,DIS,3,0.8109500000000001,0.11561626984126987
805,295,NFLX,3,0.8109500000000001,0.257428663003663
806,296,GOOGL,0,0.0,0.29424224203194793
807,296,DKNG,0,0.0,0.14716228956228958
808,296,SOFI,0,0.0,0.2844466049382716
809,296,PLTR,0,0.0,0.326116173245614
810,296,AAPL,0,0.0,0.29976146260156955
811,297,GOOGL,1,0.6326,0.1758126281672089
812,297,DKNG,1,0.6326,0.33911448979591835
813,298,GOOGL,1,-0.6956,0.1758126281672089
814,298,GS,1,-0.6956,-0.06715925925925925
815,299,GOOGL,1,0.0,0.1758126281672089
816,299,JNJ,1,0.0,0.07373000000000002
817,300,GOOGL,0,0.4019,0.29424224203194793
818,300,KO,0,0.4019,0.4289691358024691
819,301,GOOGL,2,0.0,0.4473820352170352
820,301,KO,2,0.0,0.25656666666666667
821,302,GOOGL,2,0.2263,0.4473820352170352
822,302,MA,2,0.2263,0.3108333333333333
823,302,SQ,2,0.2263,0.12441635642135641
824,302,V,2,0.2263,0.2962
825,302,AAPL,2,0.2263,0.4131706984115761
826,303,GOOGL,0,-0.6542,0.29424224203194793
827,303,MA,0,-0.6542,-0.007148437499999993
828,303,V,0,-0.6542,0.065825
829,303,AAPL,0,-0.6542,0.29976146260156955
830,304,GOOGL,3,0.9715,0.32690003174603177
831,304,MA,3,0.9715,0.8334
832,304,V,3,0.9715,0.394835
833,305,GOOGL,0,0.8053,0.29424224203194793
834,305,META,0,0.8053,0.4716703947368421
835,305,AAPL,0,0.8053,0.29976146260156955
836,306,GOOGL,3,0.279425,0.32690003174603177
837,306,META,3,0.279425,0.28479402356902356
838,306,AAPL,3,0.279425,0.34326895218826814
839,307,GOOGL,1,-0.9201,0.1758126281672089
840,307,META,1,-0.9201,0.14872616099071204
841,308,GOOGL,3,-0.1659666666666666,0.32690003174603177
842,308,META,3,-0.1659666666666666,0.28479402356902356
843,309,GOOGL,1,0.9294,0.1758126281672089
844,309,MSFT,1,0.9294,0.3104508090261114
845,309,PYPL,1,0.9294,0.1938610119047619
846,309,AAPL,1,0.9294,0.203213280262937
847,309,NFLX,1,0.9294,0.250915625
848,310,GOOGL,0,-0.4404,0.29424224203194793
849,310,NFLX,0,-0.4404,0.06319910714285715
850,310,AAPL,0,-0.4404,0.29976146260156955
851,311,GOOGL,0,-0.296,0.29424224203194793
852,311,NFLX,0,-0.296,0.06319910714285715
853,312,GOOGL,1,0.6249,0.1758126281672089
854,312,NFLX,1,0.6249,0.250915625
855,313,GOOGL,3,0.5106,0.32690003174603177
856,313,NFLX,3,0.5106,0.257428663003663
857,314,GOOGL,1,0.45665,0.1758126281672089
858,314,NKE,1,0.45665,0.022935714285714285
859,315,GOOGL,2,0.6486,0.4473820352170352
860,315,ROKU,2,0.6486,0.347355303030303
861,316,GOOGL,0,0.2023,0.29424224203194793
862,316,ZM,0,0.2023,0.20339273809523808
863,317,GOOGL,2,0.6232,0.4473820352170352
864,317,ZM,2,0.6232,0.16162111613876318
865,318,GOOGL,0,0.181378431372549,0.29424224203194793
866,319,GOOGL,1,0.2695979591836734,0.1758126281672089
867,320,GOOGL,2,0.2112386363636363,0.4473820352170352
868,321,GOOGL,3,0.1540904761904762,0.32690003174603177
869,322,GS,0,0.6012333333333334,0.017461111111111132
870,323,GS,1,-0.3943777777777777,-0.06715925925925925
871,324,GS,2,0.1799,0.10765
872,325,GS,3,0.9688,0.9688
873,326,HD,3,0.4215,0.31328124999999996
874,326,DIS,3,0.4215,0.11561626984126987
875,327,HD,2,0.8047,0.62515
876,327,PFE,2,0.8047,0.3601
877,328,HD,1,0.46745,0.44894999999999996
878,329,HD,3,0.4302249999999999,0.31328124999999996
879,330,INO,0,0.0121499999999999,-0.06331984126984129
880,330,AAPL,0,0.0121499999999999,0.29976146260156955
881,331,INO,1,0.2144,0.16264783333333335
882,331,AAPL,1,0.2144,0.203213280262937
883,332,INO,0,-0.1326666666666666,-0.06331984126984129
884,332,DKNG,0,-0.1326666666666666,0.14716228956228958
885,333,INO,1,0.255,0.16264783333333335
886,333,DKNG,1,0.255,0.33911448979591835
887,334,INO,0,0.8271,-0.06331984126984129
888,334,GOOGL,0,0.8271,0.29424224203194793
889,334,AAPL,0,0.8271,0.29976146260156955
890,335,INO,3,0.8758,0.2726138888888889
891,335,KO,3,0.8758,0.18623882352941176
892,336,INO,2,-0.6236,0.03747559523809523
893,336,META,2,-0.6236,0.05023029966703662
894,337,INO,2,0.9696,0.03747559523809523
895,337,NFLX,2,0.9696,0.39194761904761904
896,337,AAPL,2,0.9696,0.4131706984115761
897,338,INO,3,0.0772,0.2726138888888889
898,338,NKE,3,0.0772,0.10244897959183676
899,339,INO,0,-0.5343,-0.06331984126984129
900,339,SQ,0,-0.5343,0.30888816922249124
901,340,INO,2,-0.9342,0.03747559523809523
902,340,SQ,2,-0.9342,0.12441635642135641
903,341,INO,3,0.0258,0.2726138888888889
904,341,SQ,3,0.0258,0.03207113071895425
905,342,INO,2,0.1154,0.03747559523809523
906,342,ZM,2,0.1154,0.16162111613876318
907,343,INO,0,0.1062777777777777,-0.06331984126984129
908,344,INO,1,0.118424,0.16264783333333335
909,345,INO,2,0.0260583333333333,0.03747559523809523
910,346,INO,3,0.249125,0.2726138888888889
911,347,INTC,3,0.5202,0.07810257936507937
912,347,AAPL,3,0.5202,0.34326895218826814
913,348,INTC,0,0.2732,0.42123858998144714
914,348,AMZN,0,0.2732,0.5028255044830326
915,348,AAPL,0,0.2732,0.29976146260156955
916,349,INTC,1,0.8225,0.29930769230769233
917,349,AMZN,1,0.8225,0.3533063592707615
918,350,INTC,2,0.6065,0.36051153846153844
919,350,DIS,2,0.6065,0.15453523809523811
920,351,INTC,1,-0.7046,0.29930769230769233
921,351,GOOGL,1,-0.7046,0.1758126281672089
922,351,AAPL,1,-0.7046,0.203213280262937
923,352,INTC,1,-0.21075,0.29930769230769233
924,352,GOOGL,1,-0.21075,0.1758126281672089
925,353,INTC,1,0.6802,0.29930769230769233
926,353,JNJ,1,0.6802,0.07373000000000002
927,354,INTC,0,0.9752,0.42123858998144714
928,354,KO,0,0.9752,0.4289691358024691
929,355,INTC,0,0.4215,0.42123858998144714
930,355,MSFT,0,0.4215,0.29681206093289425
931,355,GOOGL,0,0.4215,0.29424224203194793
932,355,GM,0,0.4215,0.23574052192982456
933,356,INTC,2,-0.2805,0.36051153846153844
934,356,MSFT,2,-0.2805,0.4138987287840037
935,356,META,2,-0.2805,0.05023029966703662
936,356,NFLX,2,-0.2805,0.39194761904761904
937,357,INTC,0,0.6705,0.42123858998144714
938,357,MSFT,0,0.6705,0.29681206093289425
939,357,PFE,0,0.6705,0.47409999999999997
940,357,AAPL,0,0.6705,0.29976146260156955
941,358,INTC,0,0.5859,0.42123858998144714
942,358,MSFT,0,0.5859,0.29681206093289425
943,358,XOM,0,0.5859,0.516023695652174
944,358,SOFI,0,0.5859,0.2844466049382716
945,358,JPM,0,0.5859,0.24286580882352943
946,358,AAPL,0,0.5859,0.29976146260156955
947,359,INTC,0,0.1134,0.42123858998144714
948,359,MSFT,0,0.1134,0.29681206093289425
949,360,INTC,3,0.2864,0.07810257936507937
950,360,MSFT,3,0.2864,0.31585208937198067
951,361,INTC,1,0.7715,0.29930769230769233
952,361,NFLX,1,0.7715,0.250915625
953,362,INTC,3,-0.8975,0.07810257936507937
954,362,NVDA,3,-0.8975,0.25299053273809524
955,362,NKE,3,-0.8975,0.10244897959183676
956,363,INTC,3,-0.8871,0.07810257936507937
957,363,NVDA,3,-0.8871,0.25299053273809524
958,363,SQ,3,-0.8871,0.03207113071895425
959,363,AAPL,3,-0.8871,0.34326895218826814
960,364,INTC,3,0.9663,0.07810257936507937
961,364,NVDA,3,0.9663,0.25299053273809524
962,364,SQ,3,0.9663,0.03207113071895425
963,365,INTC,1,0.7269,0.29930769230769233
964,365,NVDA,1,0.7269,0.2098035087719298
965,366,INTC,2,0.5985,0.36051153846153844
966,366,NVDA,2,0.5985,0.28561147058823527
967,367,INTC,3,0.4671875,0.07810257936507937
968,367,NVDA,3,0.4671875,0.25299053273809524
969,368,INTC,0,0.0,0.42123858998144714
970,368,PLTR,0,0.0,0.326116173245614
971,369,INTC,1,0.0,0.29930769230769233
972,369,PYPL,1,0.0,0.1938610119047619
973,369,GOOGL,1,0.0,0.1758126281672089
974,370,INTC,3,-0.05295,0.07810257936507937
975,370,PYPL,3,-0.05295,0.10325616883116884
976,371,INTC,2,0.0,0.36051153846153844
977,371,SOFI,2,0.0,0.3686289196310935
978,371,AAPL,2,0.0,0.4131706984115761
979,372,INTC,0,0.5106,0.42123858998144714
980,372,SOFI,0,0.5106,0.2844466049382716
981,372,PYPL,0,0.5106,0.1775302564102564
982,373,INTC,1,0.0,0.29930769230769233
983,373,SOFI,1,0.0,0.09334518518518516
984,374,INTC,2,0.9399,0.36051153846153844
985,374,SQ,2,0.9399,0.12441635642135641
986,375,INTC,0,0.0,0.42123858998144714
987,375,WFC,0,0.0,0.2015625
988,376,INTC,1,0.0,0.29930769230769233
989,376,XOM,1,0.0,0.4799573275862069
990,376,PFE,1,0.0,-0.29296666666666665
991,377,INTC,0,0.1803244897959184,0.42123858998144714
992,378,INTC,1,0.25185,0.29930769230769233
993,379,INTC,2,0.2986692307692307,0.36051153846153844
994,380,INTC,3,0.3003857142857143,0.07810257936507937
995,381,JNJ,2,0.7074,0.31025416666666666
996,381,KO,2,0.7074,0.25656666666666667
997,382,JNJ,0,0.0,0.20629999999999998
998,382,MSFT,0,0.0,0.29681206093289425
999,382,WMT,0,0.0,0.3033158333333333
1000,382,NVDA,0,0.0,0.380986447368421
1001,382,AAPL,0,0.0,0.29976146260156955
1002,383,JNJ,2,0.9947,0.31025416666666666
1003,383,PFE,2,0.9947,0.3601
1004,383,KO,2,0.9947,0.25656666666666667
1005,384,JNJ,0,0.6597,0.20629999999999998
1006,385,JNJ,1,0.07495,0.07373000000000002
1007,386,JNJ,2,0.082925,0.31025416666666666
1008,387,JNJ,3,0.9574,0.08221666666666667
1009,388,JPM,1,0.0,0.292875
1010,388,AAPL,1,0.0,0.203213280262937
1011,389,JPM,3,0.3182,0.14818
1012,389,AAPL,3,0.3182,0.34326895218826814
1013,390,JPM,1,0.0,0.292875
1014,390,ADBE,1,0.0,0.16711875
1015,390,SQ,1,0.0,-0.012329933333333338
1016,390,PYPL,1,0.0,0.1938610119047619
1017,391,JPM,2,0.0,0.26682636363636364
1018,391,CRM,2,0.0,0.16837857142857143
1019,391,SQ,2,0.0,0.12441635642135641
1020,391,PYPL,2,0.0,0.2446817943982764
1021,392,JPM,3,-0.8184,0.14818
1022,392,GOOGL,3,-0.8184,0.32690003174603177
1023,392,AAPL,3,-0.8184,0.34326895218826814
1024,393,JPM,0,-0.41075,0.24286580882352943
1025,393,GS,0,-0.41075,0.017461111111111132
1026,394,JPM,1,0.43045,0.292875
1027,394,HD,1,0.43045,0.44894999999999996
1028,395,JPM,1,0.5994,0.292875
1029,395,INTC,1,0.5994,0.29930769230769233
1030,396,JPM,2,-0.5851,0.26682636363636364
1031,396,JNJ,2,-0.5851,0.31025416666666666
1032,397,JPM,0,-0.0085,0.24286580882352943
1033,397,MSFT,0,-0.0085,0.29681206093289425
1034,397,AAPL,0,-0.0085,0.29976146260156955
1035,398,JPM,3,0.0,0.14818
1036,398,MSFT,3,0.0,0.31585208937198067
1037,398,INTC,3,0.0,0.07810257936507937
1038,399,JPM,3,0.3818,0.14818
1039,399,MSFT,3,0.3818,0.31585208937198067
1040,399,JNJ,3,0.3818,0.08221666666666667
1041,399,KO,3,0.3818,0.18623882352941176
1042,400,JPM,0,0.2144,0.24286580882352943
1043,400,MSFT,0,0.2144,0.29681206093289425
1044,400,SOFI,0,0.2144,0.2844466049382716
1045,401,JPM,1,0.3063,0.292875
1046,401,MSFT,1,0.3063,0.3104508090261114
1047,402,JPM,3,-0.1027,0.14818
1048,402,MSFT,3,-0.1027,0.31585208937198067
1049,403,JPM,0,-0.3631,0.24286580882352943
1050,403,NKE,0,-0.3631,0.1361343137254902
1051,404,JPM,0,0.5789,0.24286580882352943
1052,404,NVDA,0,0.5789,0.380986447368421
1053,404,AAPL,0,0.5789,0.29976146260156955
1054,405,JPM,2,0.9502,0.26682636363636364
1055,405,NVDA,2,0.9502,0.28561147058823527
1056,405,AMZN,2,0.9502,0.3952386590533649
1057,405,SQ,2,0.9502,0.12441635642135641
1058,406,JPM,2,0.0,0.26682636363636364
1059,406,NVDA,2,0.0,0.28561147058823527
1060,406,KO,2,0.0,0.25656666666666667
1061,406,AAPL,2,0.0,0.4131706984115761
1062,407,JPM,2,0.0,0.26682636363636364
1063,407,OXY,2,0.0,0.28145902777777776
1064,407,PFE,2,0.0,0.3601
1065,408,JPM,0,0.4939,0.24286580882352943
1066,408,PLTR,0,0.4939,0.326116173245614
1067,408,DKNG,0,0.4939,0.14716228956228958
1068,408,NFLX,0,0.4939,0.06319910714285715
1069,409,JPM,2,0.7722,0.26682636363636364
1070,409,PYPL,2,0.7722,0.2446817943982764
1071,409,GS,2,0.7722,0.10765
1072,410,JPM,0,0.1476,0.24286580882352943
1073,410,SOFI,0,0.1476,0.2844466049382716
1074,411,JPM,3,0.6332,0.14818
1075,411,SOFI,3,0.6332,0.39569639639639637
1076,412,JPM,0,0.9023,0.24286580882352943
1077,412,SQ,0,0.9023,0.30888816922249124
1078,413,JPM,1,0.4188,0.292875
1079,413,TLRY,1,0.4188,0.2094
1080,413,KO,1,0.4188,0.1971351515151515
1081,414,JPM,3,-0.3612,0.14818
1082,414,V,3,-0.3612,0.394835
1083,415,JPM,2,0.5423,0.26682636363636364
1084,415,WFC,2,0.5423,0.42698333333333327
1085,416,JPM,2,0.4404,0.26682636363636364
1086,416,WMT,2,0.4404,0.3836527777777778
1087,416,KO,2,0.4404,0.25656666666666667
1088,417,JPM,0,0.8316,0.24286580882352943
1089,417,XOM,0,0.8316,0.516023695652174
1090,417,V,0,0.8316,0.065825
1091,418,JPM,1,0.0,0.292875
1092,418,XOM,1,0.0,0.4799573275862069
1093,419,JPM,0,0.2373029411764706,0.24286580882352943
1094,420,JPM,1,0.33955,0.292875
1095,421,JPM,2,0.2431899999999999,0.26682636363636364
1096,422,JPM,3,-0.0034,0.14818
1097,423,KO,2,0.982,0.25656666666666667
1098,423,AAPL,2,0.982,0.4131706984115761
1099,424,KO,2,0.9287,0.25656666666666667
1100,424,GM,2,0.9287,0.2211135585308581
1101,424,GME,2,0.9287,0.3734811962922003
1102,424,MA,2,0.9287,0.3108333333333333
1103,424,SOFI,2,0.9287,0.3686289196310935
1104,425,KO,2,0.4404,0.25656666666666667
1105,425,NFLX,2,0.4404,0.39194761904761904
1106,426,KO,2,-0.9089,0.25656666666666667
1107,426,PTON,2,-0.9089,0.1344257142857143
1108,426,SQ,2,-0.9089,0.12441635642135641
1109,426,PYPL,2,-0.9089,0.2446817943982764
1110,426,PFE,2,-0.9089,0.3601
1111,427,KO,0,0.1466444444444444,0.4289691358024691
1112,428,KO,1,0.1959939393939394,0.1971351515151515
1113,429,KO,2,0.4457,0.25656666666666667
1114,430,KO,3,0.1781764705882353,0.18623882352941176
1115,431,LCID,0,0.07415,0.238025
1116,432,LCID,1,-0.2966,-0.2966
1117,433,LCID,2,-0.0244999999999999,0.554
1118,434,LCID,3,0.0,0.6098333333333333
1119,435,LUV,0,0.0,0.0
1120,436,LUV,1,0.0,0.4815
1121,437,LUV,3,0.9662,0.9662
1122,438,M,3,0.9136,0.4610166666666667
1123,438,AMZN,3,0.9136,0.3844485758896151
1124,438,GOOGL,3,0.9136,0.32690003174603177
1125,439,M,0,0.1779,0.46796222222222217
1126,439,AMZN,0,0.1779,0.5028255044830326
1127,439,TSLA,0,0.1779,0.26962302083333334
1128,440,M,0,0.63396,0.46796222222222217
1129,440,AMZN,0,0.63396,0.5028255044830326
1130,441,M,1,0.937,0.44270000000000004
1131,441,GOOGL,1,0.937,0.1758126281672089
1132,442,M,3,0.8735,0.4610166666666667
1133,442,GOOGL,3,0.8735,0.32690003174603177
1134,443,M,3,0.5989,0.4610166666666667
1135,443,KO,3,0.5989,0.18623882352941176
1136,444,M,2,-0.8834,-0.026826666666666665
1137,444,META,2,-0.8834,0.05023029966703662
1138,445,M,2,0.9753,-0.026826666666666665
1139,445,SOFI,2,0.9753,0.3686289196310935
1140,445,ROKU,2,0.9753,0.347355303030303
1141,446,M,0,0.9345,0.46796222222222217
1142,446,SQ,0,0.9345,0.30888816922249124
1143,447,M,2,-0.9066,-0.026826666666666665
1144,447,SQ,2,-0.9066,0.12441635642135641
1145,448,M,2,0.6124,-0.026826666666666665
1146,448,TSLA,2,0.6124,0.47281932471264365
1147,449,M,0,0.1254888888888888,0.46796222222222217
1148,450,M,1,-0.0516,0.44270000000000004
1149,451,M,2,0.0681666666666666,-0.026826666666666665
1150,452,M,3,-0.5419333333333333,0.4610166666666667
1151,453,MA,0,0.2267125,-0.007148437499999993
1152,453,V,0,0.2267125,0.065825
1153,454,MA,1,-0.1909,0.25935
1154,454,V,1,-0.1909,-0.08019814814814817
1155,455,MA,2,-0.2225,0.3108333333333333
1156,455,V,2,-0.2225,0.2962
1157,456,MA,3,0.6843,0.8334
1158,456,V,3,0.6843,0.394835
1159,457,MA,0,-0.0274999999999999,-0.007148437499999993
1160,458,META,0,0.0799,0.4716703947368421
1161,458,AAPL,0,0.0799,0.29976146260156955
1162,459,META,1,0.1354,0.14872616099071204
1163,459,AAPL,1,0.1354,0.203213280262937
1164,460,META,2,0.0405,0.05023029966703662
1165,460,AAPL,2,0.0405,0.4131706984115761
1166,461,META,3,0.11925,0.28479402356902356
1167,461,AAPL,3,0.11925,0.34326895218826814
1168,462,META,1,-0.4404,0.14872616099071204
1169,462,DKNG,1,-0.4404,0.33911448979591835
1170,462,SQ,1,-0.4404,-0.012329933333333338
1171,462,ZM,1,-0.4404,0.3183990196078431
1172,462,ROKU,1,-0.4404,0.05132142857142857
1173,462,NFLX,1,-0.4404,0.250915625
1174,463,META,3,0.8957,0.28479402356902356
1175,463,GM,3,0.8957,0.25412947530864194
1176,463,GOOGL,3,0.8957,0.32690003174603177
1177,463,MSFT,3,0.8957,0.31585208937198067
1178,463,AAPL,3,0.8957,0.34326895218826814
1179,464,META,1,0.3769,0.14872616099071204
1180,464,GME,1,0.3769,0.26132256371814094
1181,464,GM,1,0.3769,0.317255156449553
1182,464,DKNG,1,0.3769,0.33911448979591835
1183,464,SQ,1,0.3769,-0.012329933333333338
1184,464,PYPL,1,0.3769,0.1938610119047619
1185,464,PLTR,1,0.3769,0.34902870370370365
1186,464,NFLX,1,0.3769,0.250915625
1187,465,META,1,-0.4388,0.14872616099071204
1188,465,GOOGL,1,-0.4388,0.1758126281672089
1189,465,INO,1,-0.4388,0.16264783333333335
1190,465,SQ,1,-0.4388,-0.012329933333333338
1191,465,PYPL,1,-0.4388,0.1938610119047619
1192,465,AAPL,1,-0.4388,0.203213280262937
1193,466,META,1,0.8885,0.14872616099071204
1194,466,GS,1,0.8885,-0.06715925925925925
1195,467,META,1,0.0577499999999999,0.14872616099071204
1196,467,KO,1,0.0577499999999999,0.1971351515151515
1197,468,META,3,-0.9081,0.28479402356902356
